column_name,root,sub_root,metric_type,time_horizon,unit,family,stem,cluster_key
day_utc,day,utc,utc,spot,none,Metadata,day_utc,Metadata | root=day | sub_root=utc | type=utc | time=spot | unit=none
unknown_outputs_sent_in_loss_btc_cumulative,unknown,outputs,sent_loss_cumulative,spot,btc,Network Activity,unknown_outputs_sent_in_loss_btc_cumulative,Network Activity | root=unknown | sub_root=outputs | type=sent_loss_cumulative | time=spot | unit=btc
unknown_outputs_sent_in_loss_cumulative,unknown,outputs,sent_loss_cumulative,spot,none,Network Activity,unknown_outputs_sent_in_loss_cumulative,Network Activity | root=unknown | sub_root=outputs | type=sent_loss_cumulative | time=spot | unit=none
unknown_outputs_sent_in_loss_usd,unknown,outputs,sent_loss,spot,usd,Network Activity,unknown_outputs_sent_in_loss,Network Activity | root=unknown | sub_root=outputs | type=sent_loss | time=spot | unit=usd
unknown_outputs_sent_in_loss_usd_cumulative,unknown,outputs,sent_loss_cumulative,spot,usd,Network Activity,unknown_outputs_sent_in_loss_usd_cumulative,Network Activity | root=unknown | sub_root=outputs | type=sent_loss_cumulative | time=spot | unit=usd
unknown_outputs_sent_in_profit,unknown,outputs,sent_profit,spot,none,Network Activity,unknown_outputs_sent_in_profit,Network Activity | root=unknown | sub_root=outputs | type=sent_profit | time=spot | unit=none
unknown_outputs_sent_in_profit_14d_ema,unknown,outputs,sent_profit_ema,14d,none,Network Activity,unknown_outputs_sent_in_profit,Network Activity | root=unknown | sub_root=outputs | type=sent_profit_ema | time=14d | unit=none
unknown_outputs_sent_in_profit_14d_ema_btc,unknown,outputs,sent_profit_ema,14d,btc,Network Activity,unknown_outputs_sent_in_profit,Network Activity | root=unknown | sub_root=outputs | type=sent_profit_ema | time=14d | unit=btc
unknown_outputs_sent_in_profit_14d_ema_usd,unknown,outputs,sent_profit_ema,14d,usd,Network Activity,unknown_outputs_sent_in_profit,Network Activity | root=unknown | sub_root=outputs | type=sent_profit_ema | time=14d | unit=usd
unknown_outputs_sent_in_profit_btc,unknown,outputs,sent_profit,spot,btc,Network Activity,unknown_outputs_sent_in_profit,Network Activity | root=unknown | sub_root=outputs | type=sent_profit | time=spot | unit=btc
unknown_outputs_sent_in_profit_btc_cumulative,unknown,outputs,sent_profit_cumulative,spot,btc,Network Activity,unknown_outputs_sent_in_profit_btc_cumulative,Network Activity | root=unknown | sub_root=outputs | type=sent_profit_cumulative | time=spot | unit=btc
unknown_outputs_sent_in_profit_cumulative,unknown,outputs,sent_profit_cumulative,spot,none,Network Activity,unknown_outputs_sent_in_profit_cumulative,Network Activity | root=unknown | sub_root=outputs | type=sent_profit_cumulative | time=spot | unit=none
unknown_outputs_sent_in_profit_usd,unknown,outputs,sent_profit,spot,usd,Network Activity,unknown_outputs_sent_in_profit,Network Activity | root=unknown | sub_root=outputs | type=sent_profit | time=spot | unit=usd
unknown_outputs_sent_in_profit_usd_cumulative,unknown,outputs,sent_profit_cumulative,spot,usd,Network Activity,unknown_outputs_sent_in_profit_usd_cumulative,Network Activity | root=unknown | sub_root=outputs | type=sent_profit_cumulative | time=spot | unit=usd
unknown_outputs_sent_usd,unknown,outputs,sent,spot,usd,Network Activity,unknown_outputs_sent,Network Activity | root=unknown | sub_root=outputs | type=sent | time=spot | unit=usd
unknown_outputs_sent_usd_cumulative,unknown,outputs,sent_cumulative,spot,usd,Network Activity,unknown_outputs_sent_usd_cumulative,Network Activity | root=unknown | sub_root=outputs | type=sent_cumulative | time=spot | unit=usd
unknown_outputs_supply,unknown,outputs,supply,spot,none,Network Activity,unknown_outputs_supply,Network Activity | root=unknown | sub_root=outputs | type=supply | time=spot | unit=none
unknown_outputs_supply_btc,unknown,outputs,supply,spot,btc,Network Activity,unknown_outputs_supply,Network Activity | root=unknown | sub_root=outputs | type=supply | time=spot | unit=btc
unknown_outputs_supply_halved,unknown,outputs,supply,spot,none,Network Activity,unknown_outputs_supply_halved,Network Activity | root=unknown | sub_root=outputs | type=supply | time=spot | unit=none
unknown_outputs_supply_halved_btc,unknown,outputs,supply,spot,btc,Network Activity,unknown_outputs_supply_halved,Network Activity | root=unknown | sub_root=outputs | type=supply | time=spot | unit=btc
unknown_outputs_supply_halved_usd,unknown,outputs,supply,spot,usd,Network Activity,unknown_outputs_supply_halved,Network Activity | root=unknown | sub_root=outputs | type=supply | time=spot | unit=usd
unknown_outputs_supply_in_loss,unknown,outputs,supply_loss,spot,none,Network Activity,unknown_outputs_supply_in_loss,Network Activity | root=unknown | sub_root=outputs | type=supply_loss | time=spot | unit=none
unknown_outputs_supply_in_loss_btc,unknown,outputs,supply_loss,spot,btc,Network Activity,unknown_outputs_supply_in_loss,Network Activity | root=unknown | sub_root=outputs | type=supply_loss | time=spot | unit=btc
unknown_outputs_supply_in_loss_usd,unknown,outputs,supply_loss,spot,usd,Network Activity,unknown_outputs_supply_in_loss,Network Activity | root=unknown | sub_root=outputs | type=supply_loss | time=spot | unit=usd
unknown_outputs_supply_in_profit,unknown,outputs,supply_profit,spot,none,Network Activity,unknown_outputs_supply_in_profit,Network Activity | root=unknown | sub_root=outputs | type=supply_profit | time=spot | unit=none
unknown_outputs_supply_in_profit_btc,unknown,outputs,supply_profit,spot,btc,Network Activity,unknown_outputs_supply_in_profit,Network Activity | root=unknown | sub_root=outputs | type=supply_profit | time=spot | unit=btc
unknown_outputs_supply_in_profit_usd,unknown,outputs,supply_profit,spot,usd,Network Activity,unknown_outputs_supply_in_profit,Network Activity | root=unknown | sub_root=outputs | type=supply_profit | time=spot | unit=usd
unknown_outputs_supply_usd,unknown,outputs,supply,spot,usd,Network Activity,unknown_outputs_supply,Network Activity | root=unknown | sub_root=outputs | type=supply | time=spot | unit=usd
unknown_outputs_total_realized_pnl,unknown,outputs,pnl,spot,none,Network Activity,unknown_outputs_total_realized_pnl,Network Activity | root=unknown | sub_root=outputs | type=pnl | time=spot | unit=none
unknown_outputs_total_unrealized_pnl,unknown,outputs,pnl,spot,none,Network Activity,unknown_outputs_total_unrealized_pnl,Network Activity | root=unknown | sub_root=outputs | type=pnl | time=spot | unit=none
unknown_outputs_unrealized_loss,unknown,outputs,loss,spot,none,Network Activity,unknown_outputs_unrealized_loss,Network Activity | root=unknown | sub_root=outputs | type=loss | time=spot | unit=none
unknown_outputs_unrealized_profit,unknown,outputs,profit,spot,none,Network Activity,unknown_outputs_unrealized_profit,Network Activity | root=unknown | sub_root=outputs | type=profit | time=spot | unit=none
unknown_outputs_upper_price_band,unknown,outputs,price,spot,none,Network Activity,unknown_outputs_upper_price_band,Network Activity | root=unknown | sub_root=outputs | type=price | time=spot | unit=none
unknown_outputs_upper_price_band_sats,unknown,outputs,price,spot,sats,Network Activity,unknown_outputs_upper_price_band,Network Activity | root=unknown | sub_root=outputs | type=price | time=spot | unit=sats
unknown_outputs_utxo_count,unknown,outputs,utxo_count,spot,none,Network Activity,unknown_outputs_utxo_count,Network Activity | root=unknown | sub_root=outputs | type=utxo_count | time=spot | unit=none
unknown_outputs_utxo_count_30d_change,unknown,outputs,utxo_count,30d,none,Network Activity,unknown_outputs_utxo_count_change,Network Activity | root=unknown | sub_root=outputs | type=utxo_count | time=30d | unit=none
unknown_outputs_value_created,unknown,outputs,value,spot,none,Network Activity,unknown_outputs_value_created,Network Activity | root=unknown | sub_root=outputs | type=value | time=spot | unit=none
unknown_outputs_value_destroyed,unknown,outputs,value,spot,none,Network Activity,unknown_outputs_value_destroyed,Network Activity | root=unknown | sub_root=outputs | type=value | time=spot | unit=none
unknown_subsidy,unknown,subsidy,subsidy,spot,none,Entities,unknown_subsidy,Entities | root=unknown | sub_root=subsidy | type=subsidy | time=spot | unit=none
unknown_subsidy_btc,unknown,subsidy,subsidy,spot,btc,Entities,unknown_subsidy,Entities | root=unknown | sub_root=subsidy | type=subsidy | time=spot | unit=btc
unknown_subsidy_btc_cumulative,unknown,subsidy,subsidy_cumulative,spot,btc,Entities,unknown_subsidy_btc_cumulative,Entities | root=unknown | sub_root=subsidy | type=subsidy_cumulative | time=spot | unit=btc
unknown_subsidy_cumulative,unknown,subsidy,subsidy_cumulative,spot,none,Entities,unknown_subsidy_cumulative,Entities | root=unknown | sub_root=subsidy | type=subsidy_cumulative | time=spot | unit=none
unknown_subsidy_usd,unknown,subsidy,subsidy,spot,usd,Entities,unknown_subsidy,Entities | root=unknown | sub_root=subsidy | type=subsidy | time=spot | unit=usd
unknown_subsidy_usd_cumulative,unknown,subsidy,subsidy_cumulative,spot,usd,Entities,unknown_subsidy_usd_cumulative,Entities | root=unknown | sub_root=subsidy | type=subsidy_cumulative | time=spot | unit=usd
unknownoutput_count_average,unknownoutput,count,count_average,spot,none,Network Activity,unknownoutput_count_average,Network Activity | root=unknownoutput | sub_root=count | type=count_average | time=spot | unit=none
unknownoutput_count_cumulative,unknownoutput,count,count_cumulative,spot,none,Network Activity,unknownoutput_count_cumulative,Network Activity | root=unknownoutput | sub_root=count | type=count_cumulative | time=spot | unit=none
unknownoutput_count_max,unknownoutput,count,count_max,spot,none,Network Activity,unknownoutput_count_max,Network Activity | root=unknownoutput | sub_root=count | type=count_max | time=spot | unit=none
unknownoutput_count_median,unknownoutput,count,count_median,spot,none,Network Activity,unknownoutput_count_median,Network Activity | root=unknownoutput | sub_root=count | type=count_median | time=spot | unit=none
unknownoutput_count_min,unknownoutput,count,count_min,spot,none,Network Activity,unknownoutput_count_min,Network Activity | root=unknownoutput | sub_root=count | type=count_min | time=spot | unit=none
unknownoutput_count_pct10,unknownoutput,count,count,spot,none,Network Activity,unknownoutput_count_pct10,Network Activity | root=unknownoutput | sub_root=count | type=count | time=spot | unit=none
unknownoutput_count_pct25,unknownoutput,count,count,spot,none,Network Activity,unknownoutput_count_pct25,Network Activity | root=unknownoutput | sub_root=count | type=count | time=spot | unit=none
unknownoutput_count_pct75,unknownoutput,count,count,spot,none,Network Activity,unknownoutput_count_pct75,Network Activity | root=unknownoutput | sub_root=count | type=count | time=spot | unit=none
unknownoutput_count_pct90,unknownoutput,count,count,spot,none,Network Activity,unknownoutput_count_pct90,Network Activity | root=unknownoutput | sub_root=count | type=count | time=spot | unit=none
unknownoutput_count_sum,unknownoutput,count,count_sum,spot,none,Network Activity,unknownoutput_count_sum,Network Activity | root=unknownoutput | sub_root=count | type=count_sum | time=spot | unit=none
unomp_1m_blocks_mined,unomp,blocks,blocks_mined,1m,none,Network Activity,unomp_blocks_mined,Network Activity | root=unomp | sub_root=blocks | type=blocks_mined | time=1m | unit=none
unomp_1m_dominance,unomp,dominance,dominance,1m,none,Entities,unomp_dominance,Entities | root=unomp | sub_root=dominance | type=dominance | time=1m | unit=none
unomp_1w_blocks_mined,unomp,blocks,blocks_mined,1w,none,Network Activity,unomp_blocks_mined,Network Activity | root=unomp | sub_root=blocks | type=blocks_mined | time=1w | unit=none
unomp_1w_dominance,unomp,dominance,dominance,1w,none,Entities,unomp_dominance,Entities | root=unomp | sub_root=dominance | type=dominance | time=1w | unit=none
unomp_1y_blocks_mined,unomp,blocks,blocks_mined,1y,none,Network Activity,unomp_blocks_mined,Network Activity | root=unomp | sub_root=blocks | type=blocks_mined | time=1y | unit=none
unomp_1y_dominance,unomp,dominance,dominance,1y,none,Entities,unomp_dominance,Entities | root=unomp | sub_root=dominance | type=dominance | time=1y | unit=none
unomp_24h_blocks_mined,unomp,blocks,blocks_mined,24h,none,Network Activity,unomp_blocks_mined,Network Activity | root=unomp | sub_root=blocks | type=blocks_mined | time=24h | unit=none
unomp_24h_dominance,unomp,dominance,dominance,24h,none,Entities,unomp_dominance,Entities | root=unomp | sub_root=dominance | type=dominance | time=24h | unit=none
unomp_blocks_mined,unomp,blocks,blocks_mined,spot,none,Network Activity,unomp_blocks_mined,Network Activity | root=unomp | sub_root=blocks | type=blocks_mined | time=spot | unit=none
unomp_blocks_mined_cumulative,unomp,blocks,blocks_mined_cumulative,spot,none,Network Activity,unomp_blocks_mined_cumulative,Network Activity | root=unomp | sub_root=blocks | type=blocks_mined_cumulative | time=spot | unit=none
unomp_blocks_since_block,unomp,blocks,blocks,spot,none,Network Activity,unomp_blocks_since_block,Network Activity | root=unomp | sub_root=blocks | type=blocks | time=spot | unit=none
unomp_coinbase,unomp,coinbase,coinbase,spot,none,Entities,unomp_coinbase,Entities | root=unomp | sub_root=coinbase | type=coinbase | time=spot | unit=none
unomp_coinbase_btc,unomp,coinbase,coinbase,spot,btc,Entities,unomp_coinbase,Entities | root=unomp | sub_root=coinbase | type=coinbase | time=spot | unit=btc
unomp_coinbase_btc_cumulative,unomp,coinbase,coinbase_cumulative,spot,btc,Entities,unomp_coinbase_btc_cumulative,Entities | root=unomp | sub_root=coinbase | type=coinbase_cumulative | time=spot | unit=btc
unomp_coinbase_cumulative,unomp,coinbase,coinbase_cumulative,spot,none,Entities,unomp_coinbase_cumulative,Entities | root=unomp | sub_root=coinbase | type=coinbase_cumulative | time=spot | unit=none
unomp_coinbase_usd,unomp,coinbase,coinbase,spot,usd,Entities,unomp_coinbase,Entities | root=unomp | sub_root=coinbase | type=coinbase | time=spot | unit=usd
unomp_coinbase_usd_cumulative,unomp,coinbase,coinbase_cumulative,spot,usd,Entities,unomp_coinbase_usd_cumulative,Entities | root=unomp | sub_root=coinbase | type=coinbase_cumulative | time=spot | unit=usd
unomp_days_since_block,unomp,days,block,spot,none,Network Activity,unomp_days_since_block,Network Activity | root=unomp | sub_root=days | type=block | time=spot | unit=none
unomp_dominance,unomp,dominance,dominance,spot,none,Entities,unomp_dominance,Entities | root=unomp | sub_root=dominance | type=dominance | time=spot | unit=none
unomp_fee,unomp,fee,fee,spot,none,Entities,unomp_fee,Entities | root=unomp | sub_root=fee | type=fee | time=spot | unit=none
unomp_fee_btc,unomp,fee,fee,spot,btc,Entities,unomp_fee,Entities | root=unomp | sub_root=fee | type=fee | time=spot | unit=btc
unomp_fee_btc_cumulative,unomp,fee,fee_cumulative,spot,btc,Entities,unomp_fee_btc_cumulative,Entities | root=unomp | sub_root=fee | type=fee_cumulative | time=spot | unit=btc
unomp_fee_cumulative,unomp,fee,fee_cumulative,spot,none,Entities,unomp_fee_cumulative,Entities | root=unomp | sub_root=fee | type=fee_cumulative | time=spot | unit=none
unomp_fee_usd,unomp,fee,fee,spot,usd,Entities,unomp_fee,Entities | root=unomp | sub_root=fee | type=fee | time=spot | unit=usd
unomp_fee_usd_cumulative,unomp,fee,fee_cumulative,spot,usd,Entities,unomp_fee_usd_cumulative,Entities | root=unomp | sub_root=fee | type=fee_cumulative | time=spot | unit=usd
unomp_subsidy,unomp,subsidy,subsidy,spot,none,Entities,unomp_subsidy,Entities | root=unomp | sub_root=subsidy | type=subsidy | time=spot | unit=none
unomp_subsidy_btc,unomp,subsidy,subsidy,spot,btc,Entities,unomp_subsidy,Entities | root=unomp | sub_root=subsidy | type=subsidy | time=spot | unit=btc
unomp_subsidy_btc_cumulative,unomp,subsidy,subsidy_cumulative,spot,btc,Entities,unomp_subsidy_btc_cumulative,Entities | root=unomp | sub_root=subsidy | type=subsidy_cumulative | time=spot | unit=btc
unomp_subsidy_cumulative,unomp,subsidy,subsidy_cumulative,spot,none,Entities,unomp_subsidy_cumulative,Entities | root=unomp | sub_root=subsidy | type=subsidy_cumulative | time=spot | unit=none
unomp_subsidy_usd,unomp,subsidy,subsidy,spot,usd,Entities,unomp_subsidy,Entities | root=unomp | sub_root=subsidy | type=subsidy | time=spot | unit=usd
unomp_subsidy_usd_cumulative,unomp,subsidy,subsidy_cumulative,spot,usd,Entities,unomp_subsidy_usd_cumulative,Entities | root=unomp | sub_root=subsidy | type=subsidy_cumulative | time=spot | unit=usd
unrealized_loss,unrealized,loss,loss,spot,none,Profitability & SOPR,unrealized_loss,Profitability & SOPR | root=unrealized | sub_root=loss | type=loss | time=spot | unit=none
unrealized_loss_rel_to_market_cap,unrealized,loss,loss_cap,spot,none,Profitability & SOPR,unrealized_loss_rel_to_market_cap,Profitability & SOPR | root=unrealized | sub_root=loss | type=loss_cap | time=spot | unit=none
unrealized_loss_rel_to_own_total_unrealized_pnl,unrealized,loss,loss_pnl,spot,none,Profitability & SOPR,unrealized_loss_rel_to_own_total_unrealized_pnl,Profitability & SOPR | root=unrealized | sub_root=loss | type=loss_pnl | time=spot | unit=none
unrealized_peak_regret,unrealized,peak,regret,spot,none,Profitability & SOPR,unrealized_peak_regret,Profitability & SOPR | root=unrealized | sub_root=peak | type=regret | time=spot | unit=none
unrealized_peak_regret_rel_to_market_cap,unrealized,peak,cap,spot,none,Profitability & SOPR,unrealized_peak_regret_rel_to_market_cap,Profitability & SOPR | root=unrealized | sub_root=peak | type=cap | time=spot | unit=none
unrealized_profit,unrealized,profit,profit,spot,none,Profitability & SOPR,unrealized_profit,Profitability & SOPR | root=unrealized | sub_root=profit | type=profit | time=spot | unit=none
unrealized_profit_rel_to_market_cap,unrealized,profit,profit_cap,spot,none,Profitability & SOPR,unrealized_profit_rel_to_market_cap,Profitability & SOPR | root=unrealized | sub_root=profit | type=profit_cap | time=spot | unit=none
unrealized_profit_rel_to_own_total_unrealized_pnl,unrealized,profit,profit_pnl,spot,none,Profitability & SOPR,unrealized_profit_rel_to_own_total_unrealized_pnl,Profitability & SOPR | root=unrealized | sub_root=profit | type=profit_pnl | time=spot | unit=none
unspendable_supply,unspendable,supply,supply,spot,none,Supply & Scarcity,unspendable_supply,Supply & Scarcity | root=unspendable | sub_root=supply | type=supply | time=spot | unit=none
unspendable_supply_btc,unspendable,supply,supply,spot,btc,Supply & Scarcity,unspendable_supply,Supply & Scarcity | root=unspendable | sub_root=supply | type=supply | time=spot | unit=btc
unspendable_supply_btc_cumulative,unspendable,supply,supply_cumulative,spot,btc,Supply & Scarcity,unspendable_supply_btc_cumulative,Supply & Scarcity | root=unspendable | sub_root=supply | type=supply_cumulative | time=spot | unit=btc
unspendable_supply_cumulative,unspendable,supply,supply_cumulative,spot,none,Supply & Scarcity,unspendable_supply_cumulative,Supply & Scarcity | root=unspendable | sub_root=supply | type=supply_cumulative | time=spot | unit=none
unspendable_supply_usd,unspendable,supply,supply,spot,usd,Supply & Scarcity,unspendable_supply,Supply & Scarcity | root=unspendable | sub_root=supply | type=supply | time=spot | unit=usd
unspendable_supply_usd_cumulative,unspendable,supply,supply_cumulative,spot,usd,Supply & Scarcity,unspendable_supply_usd_cumulative,Supply & Scarcity | root=unspendable | sub_root=supply | type=supply_cumulative | time=spot | unit=usd
upper_price_band,upper,price,price,spot,none,Market & Valuation,upper_price_band,Market & Valuation | root=upper | sub_root=price | type=price | time=spot | unit=none
upper_price_band_sats,upper,price,price,spot,sats,Market & Valuation,upper_price_band,Market & Valuation | root=upper | sub_root=price | type=price | time=spot | unit=sats
usd_velocity,usd,velocity,velocity,spot,usd,Market & Valuation,usd_velocity,Market & Valuation | root=usd | sub_root=velocity | type=velocity | time=spot | unit=usd
utxo_count,utxo,count,utxo_count,spot,none,UTXO Age Cohorts,utxo_count,UTXO Age Cohorts | root=utxo | sub_root=count | type=utxo_count | time=spot | unit=none
utxo_count_30d_change,utxo,count,utxo_count,30d,none,UTXO Age Cohorts,utxo_count_change,UTXO Age Cohorts | root=utxo | sub_root=count | type=utxo_count | time=30d | unit=none
utxos_10y_to_12y_old__30d_change,utxos,to,change,"10y,12y,30d",none,UTXO Age Cohorts,utxos_to_old_change,"UTXO Age Cohorts | root=utxos | sub_root=to | type=change | time=10y,12y,30d | unit=none"
utxos_10y_to_12y_old__30d_change_btc,utxos,to,btc,"10y,12y,30d",btc,UTXO Age Cohorts,utxos_to_old_change,"UTXO Age Cohorts | root=utxos | sub_root=to | type=btc | time=10y,12y,30d | unit=btc"
utxos_10y_to_12y_old__30d_change_usd,utxos,to,usd,"10y,12y,30d",usd,UTXO Age Cohorts,utxos_to_old_change,"UTXO Age Cohorts | root=utxos | sub_root=to | type=usd | time=10y,12y,30d | unit=usd"
utxos_10y_to_12y_old_capitulation_flow,utxos,to,flow,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_capitulation_flow,"UTXO Age Cohorts | root=utxos | sub_root=to | type=flow | time=10y,12y | unit=none"
utxos_10y_to_12y_old_coinblocks_destroyed,utxos,to,destroyed,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_coinblocks_destroyed,"UTXO Age Cohorts | root=utxos | sub_root=to | type=destroyed | time=10y,12y | unit=none"
utxos_10y_to_12y_old_coinblocks_destroyed_cumulative,utxos,to,cumulative,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_coinblocks_destroyed_cumulative,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cumulative | time=10y,12y | unit=none"
utxos_10y_to_12y_old_coindays_destroyed,utxos,to,destroyed,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_coindays_destroyed,"UTXO Age Cohorts | root=utxos | sub_root=to | type=destroyed | time=10y,12y | unit=none"
utxos_10y_to_12y_old_coindays_destroyed_cumulative,utxos,to,cumulative,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_coindays_destroyed_cumulative,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cumulative | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct05,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct05,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct05_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct05,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct10,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct10,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct10_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct10,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct15,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct15,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct15_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct15,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct20,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct20,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct20_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct20,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct25,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct25,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct25_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct25,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct30,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct30,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct30_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct30,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct35,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct35,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct35_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct35,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct40,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct40,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct40_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct40,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct45,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct45,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct45_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct45,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct50,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct50,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct50_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct50,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct55,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct55,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct55_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct55,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct60,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct60,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct60_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct60,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct65,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct65,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
utxos_10y_to_12y_old_cost_basis_pct65_sats,utxos,to,cost_basis,"10y,12y",sats,UTXO Age Cohorts,utxos_to_old_cost_basis_pct65,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=sats"
utxos_10y_to_12y_old_cost_basis_pct70,utxos,to,cost_basis,"10y,12y",none,UTXO Age Cohorts,utxos_to_old_cost_basis_pct70,"UTXO Age Cohorts | root=utxos | sub_root=to | type=cost_basis | time=10y,12y | unit=none"
