status,momentum_lookback,sma_lookback,regime_lookback,fallback_strategy,total_lookback,train_windows,train_improvement_pct,train_extra_spd_sum_vs_dca,train_win_rate_pct,train_strategy_sats,train_dca_sats,train_fallback_days,error
success,75,150,150,stacksats_mvrv_weight,375,6,-0.7084018891299837,-357.83330476169067,66.66666666666666,50154920.86097848,50512754.16574016,36,
success,75,150,150,stacksats_momentum_weight,375,6,-0.5781624257384155,-292.04576479192474,66.66666666666666,50220708.40094825,50512754.16574016,36,
success,75,150,180,sma_150d_weight,405,6,-0.45102459548672647,-227.8249451452357,66.66666666666666,50284929.22059493,50512754.16574016,69,
success,75,150,180,stacksats_mvrv_weight,405,6,-0.7097285262552933,-358.50342571146757,66.66666666666666,50154250.7400287,50512754.16574016,69,
success,75,150,180,stacksats_momentum_weight,405,6,-0.6012742209609678,-303.7201690959846,66.66666666666666,50209033.99664419,50512754.16574016,69,
success,75,150,200,sma_150d_weight,425,6,-0.4435357332737144,-224.04211458576174,66.66666666666666,50288712.05115441,50512754.16574016,64,
success,75,150,200,stacksats_mvrv_weight,425,6,-0.7107415166247022,-359.01511504648806,66.66666666666666,50153739.05069368,50512754.16574016,64,
success,75,150,200,stacksats_momentum_weight,425,6,-0.5852242824193943,-295.6129030967277,66.66666666666666,50217141.26264346,50512754.16574016,64,
success,75,150,210,sma_150d_weight,435,6,-0.41500359015325117,-209.62974327310803,66.66666666666666,50303124.42246706,50512754.16574016,63,
success,75,150,210,stacksats_mvrv_weight,435,6,-0.6823389919674905,-344.66821758952574,66.66666666666666,50168085.94815065,50512754.16574016,63,
success,75,150,210,stacksats_momentum_weight,435,6,-0.5549507986800206,-280.32093267804885,66.66666666666666,50232433.23306212,50512754.16574016,63,
success,75,150,240,sma_150d_weight,465,6,-0.319630651882008,-161.45424542351248,66.66666666666666,50351299.92031667,50512754.16574016,65,
success,75,150,240,stacksats_mvrv_weight,465,6,-0.5767866518165299,-291.3508234928886,66.66666666666666,50221403.34224729,50512754.16574016,65,
success,75,150,240,stacksats_momentum_weight,465,6,-0.4627826612454644,-233.76426799659384,66.66666666666666,50278989.89774359,50512754.16574016,65,
success,75,150,270,sma_150d_weight,495,6,-0.2653391388263593,-134.0301069008492,66.66666666666666,50378724.05883932,50512754.16574016,62,
success,75,150,270,stacksats_mvrv_weight,495,6,-0.5168364007697601,-261.0683005598912,66.66666666666666,50251685.86518029,50512754.16574016,62,
success,75,150,270,stacksats_momentum_weight,495,6,-0.4245717592430531,-214.46288900360378,66.66666666666666,50298291.276736565,50512754.16574016,62,
success,75,150,300,sma_150d_weight,525,6,2.211869017181134,1117.2759591168797,66.66666666666666,51630030.12485704,50512754.16574016,62,
success,75,150,300,stacksats_mvrv_weight,525,6,1.9633874667223106,991.7610843863949,66.66666666666666,51504515.25012657,50512754.16574016,62,
success,75,150,300,stacksats_momentum_weight,525,6,2.049992774099585,1035.5078103963606,66.66666666666666,51548261.97613655,50512754.16574016,62,
success,75,150,340,sma_150d_weight,565,6,2.2472755209823614,1135.1607593406807,66.66666666666666,51647914.92508086,50512754.16574016,62,
success,75,150,340,stacksats_mvrv_weight,565,6,2.0010731931682457,1010.797182741604,66.66666666666666,51523551.348481774,50512754.16574016,62,
success,75,150,340,stacksats_momentum_weight,565,6,2.086146408904277,1053.7700070672363,66.66666666666666,51566524.17280741,50512754.16574016,62,
success,75,180,60,sma_180d_weight,315,6,2.044849666223736,1032.909884958557,83.33333333333334,51545664.05069872,50512754.16574016,49,
success,75,180,60,stacksats_mvrv_weight,315,6,1.9055641533859635,962.5529362703164,83.33333333333334,51475307.10201049,50512754.16574016,49,
success,75,180,60,stacksats_momentum_weight,315,6,1.9940737215311977,1007.2615568406836,83.33333333333334,51520015.72258086,50512754.16574016,49,
success,75,180,90,sma_180d_weight,345,6,1.5126978121666967,764.1053271302953,83.33333333333334,51276859.492870465,50512754.16574016,71,
success,75,180,90,stacksats_mvrv_weight,345,6,1.3814232925900116,697.7949517742672,83.33333333333334,51210549.11751444,50512754.16574016,71,
success,75,180,90,stacksats_momentum_weight,345,6,1.455002827716223,734.9620014688626,83.33333333333334,51247716.16720903,50512754.16574016,71,
success,75,180,120,sma_180d_weight,375,6,0.7924660518879856,400.2964286371207,83.33333333333334,50913050.594377294,50512754.16574016,39,
success,75,180,120,stacksats_mvrv_weight,375,6,0.6364338174073447,321.4802496146076,83.33333333333334,50834234.41535479,50512754.16574016,39,
success,75,180,120,stacksats_momentum_weight,375,6,0.7630036143337238,385.4141399841101,83.33333333333334,50898168.30572428,50512754.16574016,39,
success,75,180,150,sma_180d_weight,405,6,0.5250732875637487,265.22897893704794,83.33333333333334,50777983.14467722,50512754.16574016,41,
success,75,180,150,stacksats_mvrv_weight,405,6,0.36152155965880617,182.61449668660498,83.33333333333334,50695368.66242677,50512754.16574016,41,
success,75,180,150,stacksats_momentum_weight,405,6,0.4948441399529102,249.95940391797922,83.33333333333334,50762713.56965814,50512754.16574016,41,
success,75,180,180,sma_180d_weight,435,6,0.43315310015961117,218.79756064491085,83.33333333333334,50731551.72638509,50512754.16574016,41,
success,75,180,180,stacksats_mvrv_weight,435,6,0.26861197623506694,135.68330721535312,83.33333333333334,50648437.472955525,50512754.16574016,41,
success,75,180,180,stacksats_momentum_weight,435,6,0.4020258992567305,203.07435417416127,83.33333333333334,50715828.51991433,50512754.16574016,41,
success,75,180,200,sma_180d_weight,455,6,0.42072418320886484,212.51937238011305,83.33333333333334,50725273.538120285,50512754.16574016,41,
success,75,180,200,stacksats_mvrv_weight,455,6,0.2565908075852219,129.6110838474051,83.33333333333334,50642365.24958758,50512754.16574016,41,
success,75,180,200,stacksats_momentum_weight,455,6,0.389339395501187,196.66605171989795,83.33333333333334,50709420.217460066,50512754.16574016,41,
success,75,180,210,sma_180d_weight,465,6,0.43262667622312456,218.5316494159997,83.33333333333334,50731285.81515617,50512754.16574016,40,
success,75,180,210,stacksats_mvrv_weight,465,6,0.2687932854367414,135.77489148668246,83.33333333333334,50648529.05722685,50512754.16574016,40,
success,75,180,210,stacksats_momentum_weight,465,6,0.4038202031400262,203.98070648371504,83.33333333333334,50716734.87222387,50512754.16574016,40,
success,75,180,240,sma_180d_weight,495,6,0.5100085494256668,257.6193647956461,83.33333333333334,50770373.53053582,50512754.16574016,39,
success,75,180,240,stacksats_mvrv_weight,495,6,0.349588074945939,176.58656489018176,83.33333333333334,50689340.73063035,50512754.16574016,39,
success,75,180,240,stacksats_momentum_weight,495,6,0.47764433620942626,241.27130933605076,83.33333333333334,50754025.47507621,50512754.16574016,39,
success,75,180,270,sma_180d_weight,525,6,0.6678384802638382,337.34360975988966,83.33333333333334,50850097.77550007,50512754.16574016,30,
success,75,180,270,stacksats_mvrv_weight,525,6,0.5215704450803216,263.4595967245841,83.33333333333334,50776213.76246476,50512754.16574016,30,
success,75,180,270,stacksats_momentum_weight,525,6,0.5896585654992181,297.85278160784947,83.33333333333334,50810606.94734802,50512754.16574016,30,
success,75,180,300,sma_180d_weight,555,6,0.7204132133051377,363.9005554143296,83.33333333333334,50876654.721154496,50512754.16574016,49,
success,75,180,300,stacksats_mvrv_weight,555,6,0.5960535093661123,301.08304388236866,83.33333333333334,50813837.20962254,50512754.16574016,49,
success,75,180,300,stacksats_momentum_weight,555,6,0.6491090719348724,327.88286977398093,83.33333333333334,50840637.03551414,50512754.16574016,49,
success,75,180,340,sma_180d_weight,595,6,4.056606319822853,2049.1035778040023,83.33333333333334,52561857.74354417,50512754.16574016,49,
success,75,180,340,stacksats_mvrv_weight,595,6,3.9247405936377655,1982.4945677072537,83.33333333333334,52495248.73344743,50512754.16574016,49,
success,75,180,340,stacksats_momentum_weight,595,6,3.9819911990977674,2011.41342530166,83.33333333333334,52524167.59104183,50512754.16574016,49,
success,75,200,60,sma_200d_weight,335,6,4.129326671798839,2085.8366304260926,83.33333333333334,52598590.796166256,50512754.16574016,31,
success,75,200,60,stacksats_mvrv_weight,335,6,3.9411503224930033,1990.7835737031637,83.33333333333334,52503537.73944334,50512754.16574016,31,
success,75,200,60,stacksats_momentum_weight,335,6,4.066101981671477,2053.900098129998,83.33333333333334,52566654.26387018,50512754.16574016,31,
success,75,200,90,sma_200d_weight,365,6,3.5290501651054518,1782.620434285367,83.33333333333334,52295374.60002555,50512754.16574016,48,
success,75,200,90,stacksats_mvrv_weight,365,6,3.340507611319654,1687.3823975937412,83.33333333333334,52200136.56333392,50512754.16574016,48,
success,75,200,90,stacksats_momentum_weight,365,6,3.4504952082915707,1742.940162064966,83.33333333333334,52255694.32780515,50512754.16574016,48,
success,75,200,120,sma_200d_weight,395,6,2.675814064122428,1351.6273801424613,83.33333333333334,51864381.545882635,50512754.16574016,45,
success,75,200,120,stacksats_mvrv_weight,395,6,2.4969299109647958,1261.2680676164819,83.33333333333334,51774022.233356655,50512754.16574016,45,
success,75,200,120,stacksats_momentum_weight,395,6,2.6376196399380047,1332.3343245491633,83.33333333333334,51845088.49028934,50512754.16574016,45,
success,75,200,150,sma_200d_weight,425,6,1.985939383981461,1003.152678911174,83.33333333333334,51515906.84465135,50512754.16574016,53,
success,75,200,150,stacksats_mvrv_weight,425,6,1.8079885867582135,913.2648301738154,83.33333333333334,51426018.99591399,50512754.16574016,53,
success,75,200,150,stacksats_momentum_weight,425,6,1.9491831337089316,984.5860845704665,83.33333333333334,51497340.250310645,50512754.16574016,53,
success,75,200,180,sma_200d_weight,455,6,1.8472196385561412,933.081514925143,83.33333333333334,51445835.680665314,50512754.16574016,53,
success,75,200,180,stacksats_mvrv_weight,455,6,1.6735577393132806,845.360106681037,83.33333333333334,51358114.27242121,50512754.16574016,53,
success,75,200,180,stacksats_momentum_weight,455,6,1.8109059699385366,914.7384807677663,83.33333333333334,51427492.64650794,50512754.16574016,53,
success,75,200,200,sma_200d_weight,475,6,1.8118488785805686,915.214769892118,83.33333333333334,51427968.93563229,50512754.16574016,53,
success,75,200,200,stacksats_mvrv_weight,475,6,1.6402722425392646,828.5466855227278,83.33333333333334,51341300.851262905,50512754.16574016,53,
success,75,200,200,stacksats_momentum_weight,475,6,1.7757920653481696,897.001480464045,83.33333333333334,51409755.646204226,50512754.16574016,53,
success,75,200,210,sma_200d_weight,485,6,1.725868090288163,871.7835056722179,83.33333333333334,51384537.67141239,50512754.16574016,53,
success,75,200,210,stacksats_mvrv_weight,485,6,1.554217052311202,785.0778388359759,83.33333333333334,51297832.004576154,50512754.16574016,53,
success,75,200,210,stacksats_momentum_weight,485,6,1.6894880783212551,853.4069596619083,83.33333333333334,51366161.125402085,50512754.16574016,53,
success,75,200,240,sma_200d_weight,515,6,1.8269738471404784,922.8548080784385,83.33333333333334,51435608.973818615,50512754.16574016,51,
success,75,200,240,stacksats_mvrv_weight,515,6,1.656494265663766,836.740876184318,83.33333333333334,51349495.041924484,50512754.16574016,51,
success,75,200,240,stacksats_momentum_weight,515,6,1.7866914695073621,902.5070696925031,83.33333333333334,51415261.23543268,50512754.16574016,51,
success,75,200,270,sma_200d_weight,545,6,2.0012578513600054,1010.8904586800563,83.33333333333334,51523644.624420226,50512754.16574016,36,
success,75,200,270,stacksats_mvrv_weight,545,6,1.842050547076246,930.4704644532976,83.33333333333334,51443224.63019347,50512754.16574016,36,
success,75,200,270,stacksats_momentum_weight,545,6,1.9184665228318298,969.0702784300665,83.33333333333334,51481824.44417024,50512754.16574016,36,
success,75,200,300,sma_200d_weight,575,6,2.0682081606921088,1044.7089038461781,83.33333333333334,51557463.06958636,50512754.16574016,28,
success,75,200,300,stacksats_mvrv_weight,575,6,1.9038872912364058,961.7059070150135,83.33333333333334,51474460.07275519,50512754.16574016,28,
success,75,200,300,stacksats_momentum_weight,575,6,1.985342626013864,1002.8512400260297,83.33333333333334,51515605.40576621,50512754.16574016,28,
success,75,200,340,sma_200d_weight,615,6,7.395841941745651,3735.843458520685,83.33333333333334,54248597.62426087,50512754.16574016,28,
success,75,200,340,stacksats_mvrv_weight,615,6,7.215401246348252,3644.697893639641,83.33333333333334,54157452.05937982,50512754.16574016,28,
success,75,200,340,stacksats_momentum_weight,615,6,7.305392856933746,3690.1551346644846,83.33333333333334,54202909.30040467,50512754.16574016,28,
success,75,210,60,sma_210d_weight,345,6,3.798448029977375,1918.7007154958774,83.33333333333334,52431454.88123605,50512754.16574016,39,
success,75,210,60,stacksats_mvrv_weight,345,6,3.585329677227378,1811.048765889187,83.33333333333334,52323802.93162937,50512754.16574016,39,
success,75,210,60,stacksats_momentum_weight,345,6,3.711212874365555,1874.635835795576,83.33333333333334,52387390.00153576,50512754.16574016,39,
success,75,210,90,sma_210d_weight,375,6,3.2748730758721534,1654.2285860553166,83.33333333333334,52166982.75179549,50512754.16574016,59,
success,75,210,90,stacksats_mvrv_weight,375,6,3.0477396824522662,1539.4972534088229,83.33333333333334,52052251.419149,50512754.16574016,59,
success,75,210,90,stacksats_momentum_weight,375,6,3.1637518939420017,1598.0982166008762,83.33333333333334,52110852.38234105,50512754.16574016,59,
success,75,210,120,sma_210d_weight,405,6,2.4923269001551063,1258.9429600819567,83.33333333333334,51771697.12582213,50512754.16574016,56,
success,75,210,120,stacksats_mvrv_weight,405,6,2.2901548083462675,1156.8202683548298,83.33333333333334,51669574.434094995,50512754.16574016,56,
success,75,210,120,stacksats_momentum_weight,405,6,2.421368403086843,1223.0998688981708,83.33333333333334,51735854.03463834,50512754.16574016,56,
success,75,210,150,sma_210d_weight,435,6,1.8293228972817044,924.0413780015006,83.33333333333334,51436795.54374167,50512754.16574016,60,
success,75,210,150,stacksats_mvrv_weight,435,6,1.6342715451674428,825.5155680110693,83.33333333333334,51338269.733751245,50512754.16574016,60,
success,75,210,150,stacksats_momentum_weight,435,6,1.763831029479701,890.9596318201293,83.33333333333334,51403713.797560304,50512754.16574016,60,
success,75,210,180,sma_210d_weight,465,6,1.679947968320361,848.5879873500162,83.33333333333334,51361342.15309019,50512754.16574016,60,
success,75,210,180,stacksats_mvrv_weight,465,6,1.4897685032378316,752.5231016791513,83.33333333333334,51265277.267419316,50512754.16574016,60,
success,75,210,180,stacksats_momentum_weight,465,6,1.6154810596108682,816.0239762353376,83.33333333333334,51328778.14197552,50512754.16574016,60,
success,75,210,200,sma_210d_weight,485,6,1.6371408473199622,826.9649315536444,83.33333333333334,51339719.097293824,50512754.16574016,60,
success,75,210,200,stacksats_mvrv_weight,485,6,1.4485877397469427,731.7215638534253,83.33333333333334,51244475.7295936,50512754.16574016,60,
success,75,210,200,stacksats_momentum_weight,485,6,1.572880227700213,794.5051227397416,83.33333333333334,51307259.28847991,50512754.16574016,60,
success,75,210,210,sma_210d_weight,495,6,1.5541000855303633,785.0187556935125,83.33333333333334,51297772.92143369,50512754.16574016,60,
success,75,210,210,stacksats_mvrv_weight,495,6,1.3653927241505492,689.6974701470681,83.33333333333334,51202451.63588724,50512754.16574016,60,
success,75,210,210,stacksats_momentum_weight,495,6,1.489519949714424,752.397550448899,83.33333333333334,51265151.716189064,50512754.16574016,60,
success,75,210,240,sma_210d_weight,525,6,1.636571935910447,826.6775587319426,83.33333333333334,51339431.72447211,50512754.16574016,60,
success,75,210,240,stacksats_mvrv_weight,525,6,1.446287221715914,730.559508835875,83.33333333333334,51243313.67457604,50512754.16574016,60,
success,75,210,240,stacksats_momentum_weight,525,6,1.5713197487682073,793.7168818530117,83.33333333333334,51306471.04759318,50512754.16574016,60,
success,75,210,270,sma_210d_weight,555,6,1.7908374884851863,904.6013380664372,83.33333333333334,51417355.50380661,50512754.16574016,46,
success,75,210,270,stacksats_mvrv_weight,555,6,1.6167809529108013,816.6805881423425,83.33333333333334,51329434.753882505,50512754.16574016,46,
success,75,210,270,stacksats_momentum_weight,555,6,1.688434853451115,852.874946772441,83.33333333333334,51365629.1125126,50512754.16574016,46,
success,75,210,300,sma_210d_weight,585,6,1.8470407970177405,932.9911771385014,83.33333333333334,51445745.34287867,50512754.16574016,37,
success,75,210,300,stacksats_mvrv_weight,585,6,1.6688918527872243,843.0032388904729,83.33333333333334,51355757.404630646,50512754.16574016,37,
success,75,210,300,stacksats_momentum_weight,585,6,1.7451109766454698,881.5036175522691,83.33333333333334,51394257.78329244,50512754.16574016,37,
success,75,210,340,sma_210d_weight,625,6,7.450543662174414,3763.4748040852937,83.33333333333334,54276228.96982546,50512754.16574016,36,
success,75,210,340,stacksats_mvrv_weight,625,6,7.263147380931145,3668.8157812251447,83.33333333333334,54181569.946965314,50512754.16574016,36,
success,75,210,340,stacksats_momentum_weight,625,6,7.347888689554183,3711.6209501267367,83.33333333333334,54224375.11586692,50512754.16574016,36,
success,75,240,60,sma_240d_weight,375,6,4.954653529581776,2502.7319571618063,83.33333333333334,53015486.12290198,50512754.16574016,39,
success,75,240,60,stacksats_mvrv_weight,375,6,4.740594118464814,2394.6046530556705,83.33333333333334,52907358.818795845,50512754.16574016,39,
success,75,240,60,stacksats_momentum_weight,375,6,4.846225022923933,2447.961732148149,83.33333333333334,52960715.897888325,50512754.16574016,39,
success,75,240,90,sma_240d_weight,405,6,4.416194679655727,2230.7415620149914,83.33333333333334,52743495.72775517,50512754.16574016,49,
success,75,240,90,stacksats_mvrv_weight,405,6,4.162559159152335,2102.6232750661147,83.33333333333334,52615377.44080629,50512754.16574016,49,
success,75,240,90,stacksats_momentum_weight,405,6,4.2648691709786135,2154.3028798268715,83.33333333333334,52667057.04556704,50512754.16574016,49,
success,75,240,120,sma_240d_weight,435,6,3.596808060010215,1816.846813166485,83.33333333333334,52329600.978906654,50512754.16574016,39,
success,75,240,120,stacksats_mvrv_weight,435,6,3.3559299378739915,1695.172639492761,83.33333333333334,52207926.805232935,50512754.16574016,39,
success,75,240,120,stacksats_momentum_weight,435,6,3.4715568140545994,1753.5789592073997,83.33333333333334,52266333.12494756,50512754.16574016,39,
success,75,240,150,sma_240d_weight,465,6,2.8441571063272386,1436.6620872065105,83.33333333333334,51949416.25294669,50512754.16574016,54,
success,75,240,150,stacksats_mvrv_weight,465,6,2.5899207201079077,1308.24028643567,83.33333333333334,51820994.45217584,50512754.16574016,54,
success,75,240,150,stacksats_momentum_weight,465,6,2.7116147569298477,1369.711296089903,83.33333333333334,51882465.46183008,50512754.16574016,54,
success,75,240,180,sma_240d_weight,495,6,2.6503667026577693,1338.7732170041563,83.33333333333334,51851527.38274433,50512754.16574016,58,
success,75,240,180,stacksats_mvrv_weight,495,6,2.4059670184710225,1215.3202053490531,83.33333333333334,51728074.371089235,50512754.16574016,58,
success,75,240,180,stacksats_momentum_weight,495,6,2.51979622052545,1272.8184703516308,83.33333333333334,51785572.6360918,50512754.16574016,58,
success,75,240,200,sma_240d_weight,515,6,2.589469120675303,1308.0121711244647,83.33333333333334,51820766.336864635,50512754.16574016,58,
success,75,240,200,stacksats_mvrv_weight,515,6,2.346252796191317,1185.1569070469195,83.33333333333334,51697911.072787106,50512754.16574016,58,
success,75,240,200,stacksats_momentum_weight,515,6,2.459220146042229,1242.2198267646672,83.33333333333334,51754973.99250485,50512754.16574016,58,
success,75,240,210,sma_240d_weight,525,6,2.4925243935685737,1259.0427194443982,83.33333333333334,51771796.88518457,50512754.16574016,58,
success,75,240,210,stacksats_mvrv_weight,525,6,2.2493728382512845,1136.2201720568046,83.33333333333334,51648974.33779698,50512754.16574016,58,
success,75,240,210,stacksats_momentum_weight,525,6,2.3621723372414527,1193.1983056818935,83.33333333333334,51705952.47142206,50512754.16574016,58,
success,75,240,240,sma_240d_weight,555,6,2.554869269036697,1290.5348331245477,83.33333333333334,51803288.99886471,50512754.16574016,58,
success,75,240,240,stacksats_mvrv_weight,555,6,2.3109057509818065,1167.3021409953872,83.33333333333334,51680056.30673557,50512754.16574016,58,
success,75,240,240,stacksats_momentum_weight,555,6,2.424175052763955,1224.5175849498555,83.33333333333334,51737271.75069004,50512754.16574016,58,
success,75,240,270,sma_240d_weight,585,6,2.6389435093890246,1333.0030474704326,83.33333333333334,51845757.213210605,50512754.16574016,54,
success,75,240,270,stacksats_mvrv_weight,585,6,2.4071169515472945,1215.9010682169464,83.33333333333334,51728655.23395713,50512754.16574016,54,
success,75,240,270,stacksats_momentum_weight,585,6,2.5025482095011986,1264.1060249444708,83.33333333333334,51776860.19068463,50512754.16574016,54,
success,75,240,300,sma_240d_weight,615,6,2.6856781030468513,1356.6099778751668,83.33333333333334,51869364.143615335,50512754.16574016,43,
success,75,240,300,stacksats_mvrv_weight,615,6,2.446295630172224,1235.691297836136,83.33333333333334,51748445.46357632,50512754.16574016,43,
success,75,240,300,stacksats_momentum_weight,615,6,2.54749849774607,1286.8116535423978,83.33333333333334,51799565.81928256,50512754.16574016,43,
success,75,240,340,sma_240d_weight,655,6,6.4339177784351165,3249.949070646784,83.33333333333334,53762703.23638695,50512754.16574016,32,
success,75,240,340,stacksats_mvrv_weight,655,6,6.170488698975052,3116.883787338047,83.33333333333334,53629637.95307822,50512754.16574016,32,
success,75,240,340,stacksats_momentum_weight,655,6,6.292828212962331,3178.680845286006,83.33333333333334,53691435.01102618,50512754.16574016,32,
success,75,270,60,sma_270d_weight,405,6,5.7355477133853805,2897.1831165210897,83.33333333333334,53409937.28226127,50512754.16574016,55,
success,75,270,60,stacksats_mvrv_weight,405,6,5.466065899417005,2761.060430309866,83.33333333333334,53273814.59605004,50512754.16574016,55,
success,75,270,60,stacksats_momentum_weight,405,6,5.559617487682789,2808.315914108709,83.33333333333334,53321070.07984888,50512754.16574016,55,
success,75,270,90,sma_270d_weight,435,6,5.236551186207938,2645.1262274523688,83.33333333333334,53157880.393192545,50512754.16574016,62,
success,75,270,90,stacksats_mvrv_weight,435,6,4.949392075372838,2500.074251731705,83.33333333333334,53012828.41747189,50512754.16574016,62,
success,75,270,90,stacksats_momentum_weight,435,6,5.0305678156113975,2541.078353840632,83.33333333333334,53053832.5195808,50512754.16574016,62,
success,75,270,120,sma_270d_weight,465,6,4.425215273199301,2235.2981122559504,83.33333333333334,52748052.27799612,50512754.16574016,50,
success,75,270,120,stacksats_mvrv_weight,465,6,4.148871008917543,2095.7090133881793,83.33333333333334,52608463.179128364,50512754.16574016,50,
success,75,270,120,stacksats_momentum_weight,465,6,4.242651166909983,2143.0799540511507,83.33333333333334,52655834.119791314,50512754.16574016,50,
success,75,270,150,sma_270d_weight,495,6,3.4909228653133395,1763.3612850713398,83.33333333333334,52276115.45081152,50512754.16574016,21,
success,75,270,150,stacksats_mvrv_weight,495,6,3.2845973240348325,1659.1405716241934,83.33333333333334,52171894.73736437,50512754.16574016,21,
success,75,270,150,stacksats_momentum_weight,495,6,3.3763216945838614,1705.4730774296986,83.33333333333334,52218227.243169874,50512754.16574016,21,
success,75,270,180,sma_270d_weight,525,6,3.2536468613146408,1643.506640477186,83.33333333333334,52156260.80621735,50512754.16574016,25,
success,75,270,180,stacksats_mvrv_weight,525,6,3.0415312598797595,1536.3612081772008,83.33333333333334,52049115.37391737,50512754.16574016,25,
success,75,270,180,stacksats_momentum_weight,525,6,3.133504956418154,1582.8196554067836,83.33333333333334,52095573.82114694,50512754.16574016,25,
success,75,270,200,sma_270d_weight,545,6,3.1782973967149575,1605.4455506587474,83.33333333333334,52118199.71639892,50512754.16574016,26,
success,75,270,200,stacksats_mvrv_weight,545,6,2.964196455649626,1497.2972686318753,83.33333333333334,52010051.434372045,50512754.16574016,26,
success,75,270,200,stacksats_momentum_weight,545,6,3.0563598210927134,1543.8515228490214,83.33333333333334,52056605.6885892,50512754.16574016,26,
success,75,270,210,sma_270d_weight,555,6,3.0718975205200616,1551.7000427637686,83.33333333333334,52064454.20850395,50512754.16574016,27,
success,75,270,210,stacksats_mvrv_weight,555,6,2.854825058514221,1442.0507636692419,83.33333333333334,51954804.92940941,50512754.16574016,27,
success,75,270,210,stacksats_momentum_weight,555,6,2.9479695133197037,1489.1005931441468,83.33333333333334,52001854.75888431,50512754.16574016,27,
success,75,270,240,sma_270d_weight,585,6,3.1101340699764,1571.014376992105,83.33333333333334,52083768.54273227,50512754.16574016,27,
success,75,270,240,stacksats_mvrv_weight,585,6,2.8925509703591867,1461.1071607762715,83.33333333333334,51973861.32651644,50512754.16574016,27,
success,75,270,240,stacksats_momentum_weight,585,6,2.986026751163373,1508.324352138392,83.33333333333334,52021078.51787856,50512754.16574016,27,
success,75,270,270,sma_270d_weight,615,6,3.153154001271541,1592.744929129498,83.33333333333334,52105499.09486967,50512754.16574016,27,
success,75,270,270,stacksats_mvrv_weight,615,6,2.934217425670216,1482.1540349171046,83.33333333333334,51994908.200657286,50512754.16574016,27,
success,75,270,270,stacksats_momentum_weight,615,6,3.0284855951427714,1529.7714836193263,83.33333333333334,52042525.6493595,50512754.16574016,27,
success,75,270,300,sma_270d_weight,645,6,3.172273262979064,1602.402594794119,83.33333333333334,52115156.76053428,50512754.16574016,27,
success,75,270,300,stacksats_mvrv_weight,645,6,2.952312376839261,1491.294293117542,83.33333333333334,52004048.45885771,50512754.16574016,27,
success,75,270,300,stacksats_momentum_weight,645,6,3.047101946034503,1539.1751151798962,83.33333333333334,52051929.28092006,50512754.16574016,27,
success,75,270,340,sma_270d_weight,685,6,6.91282407351963,3491.8578301670714,83.33333333333334,54004611.99590724,50512754.16574016,16,
success,75,270,340,stacksats_mvrv_weight,685,6,6.662341976744868,3365.332424394044,83.33333333333334,53878086.59013422,50512754.16574016,16,
success,75,270,340,stacksats_momentum_weight,685,6,6.776649733983442,3423.072420800345,83.33333333333334,53935826.58654052,50512754.16574016,16,
success,75,300,60,sma_300d_weight,435,6,6.633488533177134,3350.757755376333,83.33333333333334,53863511.92111652,50512754.16574016,77,
success,75,300,60,stacksats_mvrv_weight,435,6,6.342891109170745,3203.9689929760134,83.33333333333334,53716723.15871618,50512754.16574016,77,
success,75,300,60,stacksats_momentum_weight,435,6,6.415121632949972,3240.454619885233,83.33333333333334,53753208.7856254,50512754.16574016,77,
success,75,300,90,sma_300d_weight,465,6,6.056301611199921,3059.204744401177,83.33333333333334,53571958.91014135,50512754.16574016,85,
success,75,300,90,stacksats_mvrv_weight,465,6,5.723686385938587,2891.1916333471017,83.33333333333334,53403945.79908726,50512754.16574016,85,
success,75,300,90,stacksats_momentum_weight,465,6,5.797863118055702,2928.6603436895894,83.33333333333334,53441414.50942977,50512754.16574016,85,
success,75,300,120,sma_300d_weight,495,6,5.260306465918796,2657.1256734940907,83.33333333333334,53169879.83923426,50512754.16574016,80,
success,75,300,120,stacksats_mvrv_weight,495,6,4.969413472682427,2510.187610935245,83.33333333333334,53022941.77667542,50512754.16574016,80,
success,75,300,120,stacksats_momentum_weight,495,6,5.030401505553472,2540.99434604992,83.33333333333334,53053748.5117901,50512754.16574016,80,
success,75,300,150,sma_300d_weight,525,6,4.345312049896233,2194.9367934983675,83.33333333333334,52707690.95923854,50512754.16574016,81,
success,75,300,150,stacksats_mvrv_weight,525,6,4.040793806510279,2041.116241826996,83.33333333333334,52553870.40756717,50512754.16574016,81,
success,75,300,150,stacksats_momentum_weight,525,6,4.109295511086342,2075.718339458843,83.33333333333334,52588472.50519902,50512754.16574016,81,
success,75,300,180,sma_300d_weight,555,6,4.055996845872434,2048.7957157257188,83.33333333333334,52561549.8814659,50512754.16574016,84,
success,75,300,180,stacksats_mvrv_weight,555,6,3.7380180396770157,1888.1758630530676,83.33333333333334,52400930.02879324,50512754.16574016,84,
success,75,300,180,stacksats_momentum_weight,555,6,3.8131716969537655,1926.1380451998411,83.33333333333334,52438892.21094,50512754.16574016,84,
success,75,300,200,sma_300d_weight,575,6,3.2916417493215056,1662.6989048516407,83.33333333333334,52175453.07059182,50512754.16574016,85,
success,75,300,200,stacksats_mvrv_weight,575,6,2.937139548336898,1483.6300795561474,83.33333333333334,51996384.24529633,50512754.16574016,85,
success,75,300,200,stacksats_momentum_weight,575,6,3.0325261923207725,1531.8125005386682,83.33333333333334,52044566.66627884,50512754.16574016,85,
